,artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
21060,Rembrandt,1654,religious painting,1013.0,1280.0,542634.0,wikipedia,Baroque,The entombment,train_and_test,True,12573.jpg
21062,Pierre-Auguste Renoir,1879,landscape,1280.0,1013.0,359011.0,wikiart,Impressionism,The Rose Garden at Wargemont,train_and_test,True,29795.jpg
21070,Rembrandt,1641,genre painting,1013.0,1280.0,569086.0,wikiart,Baroque,Three oriental figures (Jacob and Laban),train_and_test,True,46301.jpg
21107,Pierre-Auguste Renoir,1890,genre painting,1265.0,1024.0,541226.0,wikipedia,Impressionism,Beaulieu,train_and_test,True,83745.jpg
21119,Pierre-Auguste Renoir,1875,cityscape,1265.0,1024.0,324366.0,wikiart,Impressionism,Place de la Trinite,train_and_test,True,95939.jpg
21136,Pierre-Auguste Renoir,1905,landscape,1264.0,1024.0,210477.0,wikiart,Impressionism,Road near Cagnes,train_and_test,True,39980.jpg
21138,Pierre-Auguste Renoir,1882,cityscape,1264.0,1024.0,289406.0,wikiart,Impressionism,Mosque in Algiers,train_and_test,False,93256.jpg
21149,Pierre-Auguste Renoir,c.1918,nude painting (nu),1264.0,1024.0,249639.0,wikiart,Impressionism,Bathers,train_and_test,True,32245.jpg
21157,Pierre-Auguste Renoir,1890,portrait,1280.0,1011.0,257186.0,wikiart,Impressionism,Girl Reading,train_and_test,False,66250.jpg
21162,Pierre-Auguste Renoir,1898,genre painting,1280.0,1011.0,385315.0,wikiart,Impressionism,A Box in the Theater des Varietes,train_and_test,True,50833.jpg
21210,Rembrandt,1638,self-portrait,1009.0,1280.0,787593.0,wikiart,Baroque,Self-portrait in velvet cap and plume,train_and_test,True,91247.jpg
21212,Pierre-Auguste Renoir,1912,genre painting,1280.0,1009.0,281989.0,wikiart,Impressionism,Laundresses at Cagnes,train_and_test,True,89883.jpg
21214,Rembrandt,1658,religious painting,1280.0,1009.0,900632.0,wikipedia,Baroque,Christ and the woman of Samaria an arched print,train_and_test,True,54635.jpg
21235,Pierre-Auguste Renoir,1898,genre painting,1024.0,1261.0,166544.0,wikiart,Impressionism,Breakfast at Berneval,train_and_test,True,55294.jpg
21238,Rembrandt,1669,religious painting,1024.0,1261.0,195418.0,wikiart,Baroque,The Return of the Prodigal Son,train_and_test,False,19880.jpg
21239,Pierre-Auguste Renoir,1873,genre painting,1261.0,1024.0,336474.0,wikiart,Impressionism,Monet painting in his garden at Argenteuil,train_and_test,True,73067.jpg
21264,Rembrandt,1632,sketch and study,1008.0,1280.0,543421.0,wikiart,Baroque,A cavalry fight,train_and_test,True,50036.jpg
21317,Pierre-Auguste Renoir,c.1891,landscape,1258.0,1024.0,302984.0,wikiart,Impressionism,The Laundress,train_and_test,True,23115.jpg
21353,Rembrandt,1643,animal painting,1280.0,1006.0,488034.0,wikipedia,Baroque,The hog,train_and_test,False,64694.jpg
21361,Pierre-Auguste Renoir,1881,landscape,1257.0,1024.0,431913.0,wikiart,Impressionism,Field of Banana Trees,train_and_test,True,6643.jpg
21399,Pierre-Auguste Renoir,1889,landscape,1280.0,1005.0,597509.0,wikiart,Impressionism,Village by the Sea,train_and_test,False,91485.jpg
21411,Pierre-Auguste Renoir,1887,landscape,1256.0,1024.0,318581.0,wikiart,Impressionism,Landscape in La Roche Guyon,train_and_test,True,26500.jpg
21416,Pierre-Auguste Renoir,,landscape,1256.0,1024.0,1514671.0,wikiart,Impressionism,Banks of the River,train_and_test,True,103120.jpg
21421,Pierre-Auguste Renoir,,cityscape,1256.0,1024.0,283865.0,wikiart,Impressionism,The Village,train_and_test,True,21979.jpg
21426,Pierre-Auguste Renoir,1876,genre painting,1256.0,1024.0,403194.0,wikiart,Impressionism,Young Woman with a Japanese Umbrella,train_and_test,True,45507.jpg
21455,Pierre-Auguste Renoir,,landscape,1255.0,1024.0,89614.0,wikiart,Impressionism,Landscape,train_and_test,True,42008.jpg
21465,Pierre-Auguste Renoir,1899,genre painting,1004.0,1280.0,301945.0,wikiart,Impressionism,"Woman in a Blue Dress, Standing in the Garden of Saint Cloud",train_and_test,True,84137.jpg
21490,Rembrandt,1656,sketch and study,1280.0,1003.0,588718.0,wikiart,Baroque,Christ appearing to the apostles,train_and_test,False,43910.jpg
21494,Pierre-Auguste Renoir,1893,landscape,1280.0,1003.0,363550.0,wikiart,Impressionism,Antibes,train_and_test,True,99721.jpg
21510,Pierre-Auguste Renoir,c.1885,landscape,1253.0,1024.0,297905.0,wikiart,Impressionism,The Hills of Trouville,train_and_test,True,46915.jpg
21511,Pierre-Auguste Renoir,1874,landscape,1253.0,1024.0,309558.0,wikiart,Impressionism,Bulrushes on the Banks of the Seine,train_and_test,True,73622.jpg
21516,Pierre-Auguste Renoir,,genre painting,1253.0,1024.0,419956.0,wikiart,Impressionism,Woman in a Landscape,train_and_test,True,13723.jpg
21533,Rembrandt,1632,religious painting,1002.0,1280.0,1070970.0,wikiart,Baroque,The holy family,train_and_test,True,81737.jpg
21538,Rembrandt,1630,portrait,1002.0,1280.0,454858.0,wikiart,Baroque,An Old Man in Military Costume (formerly called Portrait of Rembrandt's Father),train_and_test,False,79071.jpg
21545,Pierre-Auguste Renoir,1896,landscape,1252.0,1024.0,220566.0,wikiart,Impressionism,Banks of a River,train_and_test,True,2956.jpg
21569,Ivan Aivazovsky,1865,marina,1280.0,1001.0,388038.0,wikiart,Romanticism,View of Odessa from the sea,train_and_test,True,37926.jpg
21611,Rembrandt,1628,genre painting,1000.0,1280.0,542422.0,wikiart,Baroque,Beggar man and woman,train_and_test,True,78115.jpg
21612,Pierre-Auguste Renoir,1875,cityscape,1250.0,1024.0,311566.0,wikiart,Impressionism,Place de la Trinite,train_and_test,False,97765.jpg
21628,Pierre-Auguste Renoir,c.1908,landscape,1250.0,1024.0,368098.0,wikiart,Impressionism,The Vineyards of Cagnes,train_and_test,True,10460.jpg
21651,Albrecht Durer,,flower painting,1024.0,1249.0,404656.0,wikiart,Northern Renaissance,Lillium Martagon (Details),train_and_test,True,43598.jpg
21704,Pierre-Auguste Renoir,,sketch and study,1280.0,998.0,222968.0,wikiart,Impressionism,Landscape,train_and_test,True,43049.jpg
21743,Pierre-Auguste Renoir,1875,landscape,1280.0,997.0,254667.0,wikiart,Impressionism,The Banks of the Seine,train_and_test,True,87429.jpg
21759,Pierre-Auguste Renoir,1895,landscape,1246.0,1024.0,388713.0,wikiart,Impressionism,Clearing,train_and_test,True,51639.jpg
21771,Pierre-Auguste Renoir,1880,portrait,1280.0,996.0,350693.0,wikiart,Impressionism,Woman in a Straw Hat,train_and_test,True,47917.jpg
21794,Pierre-Auguste Renoir,1874,landscape,1245.0,1024.0,375851.0,wikiart,Impressionism,The Garden at Fontenay,train_and_test,True,81819.jpg
21797,Rembrandt,1629,genre painting,996.0,1280.0,361710.0,wikiart,Baroque,Beggar in a High Cap Standing,train_and_test,True,71655.jpg
21802,Pierre-Auguste Renoir,1919,nude painting (nu),1280.0,996.0,320649.0,wikiart,Impressionism,Woman At the Chest,train_and_test,True,25554.jpg
21810,Pierre-Auguste Renoir,1879,landscape,1244.0,1024.0,383393.0,wikiart,Impressionism,Landscape at Wargemont,train_and_test,True,79096.jpg
21811,Pierre-Auguste Renoir,1886,genre painting,1244.0,1024.0,361963.0,wikiart,Impressionism,Garden Scene in Brittany,train_and_test,True,7691.jpg
21812,Pierre-Auguste Renoir,1883,landscape,1244.0,1024.0,372082.0,wikiart,Impressionism,Woman under a Tree,train_and_test,False,85268.jpg
21829,Pierre-Auguste Renoir,1880,portrait,995.0,1280.0,309708.0,wikiart,Impressionism,Mlle Irene Cahen d'Anvers,train_and_test,True,65112.jpg
21831,Pierre-Auguste Renoir,c.1895,landscape,1280.0,995.0,201975.0,wikiart,Realism,The Path,train_and_test,True,36490.jpg
21834,Pierre-Auguste Renoir,,landscape,1280.0,995.0,266437.0,wikiart,Impressionism,"The Banks of a River, Rower in a Boat",train_and_test,True,71479.jpg
21881,Pierre-Auguste Renoir,c.1892,cityscape,1242.0,1024.0,266911.0,wikiart,Impressionism,Walls in Spain,train_and_test,True,32554.jpg
21884,Pierre-Auguste Renoir,1898,genre painting,1024.0,1242.0,501975.0,wikiart,Impressionism,The Hatpin,train_and_test,True,7775.jpg
21904,Pierre-Auguste Renoir,1895,genre painting,1280.0,993.0,414316.0,wikiart,Impressionism,The Conversation,train_and_test,False,64611.jpg
21915,Pierre-Auguste Renoir,1915,landscape,1280.0,993.0,368763.0,wikiart,Impressionism,Landscape by the Sea,train_and_test,True,79617.jpg
21926,Pierre-Auguste Renoir,1906,cityscape,1024.0,1241.0,483425.0,wikiart,Impressionism,Flag Decorated Street,train_and_test,True,77446.jpg
21953,Pierre-Auguste Renoir,,landscape,1240.0,1024.0,247509.0,wikiart,Impressionism,Cagnes Landscape,train_and_test,True,99125.jpg
21956,Rembrandt,1637,religious painting,992.0,1280.0,916810.0,wikiart,Baroque,Abraham Dismissing Hagar,train_and_test,True,73920.jpg
21963,Rembrandt,1654,religious painting,992.0,1280.0,848075.0,wikipedia,Baroque,Presentation in the Temple,train_and_test,True,22997.jpg
21965,Pierre-Auguste Renoir,1874,genre painting,1240.0,1024.0,309553.0,wikiart,Impressionism,The Fisherman,train_and_test,True,44571.jpg
21980,Pierre-Auguste Renoir,1885,portrait,1019.0,1246.0,273490.0,wikiart,Impressionism,Aline Charigot (future Madame Renoir),train_and_test,False,76449.jpg
22005,Pierre-Auguste Renoir,1890,genre painting,1239.0,1024.0,210825.0,wikiart,Impressionism,Girl Streched out on the Grass,train_and_test,True,6860.jpg
22006,Pierre-Auguste Renoir,1888,landscape,1239.0,1024.0,435939.0,wikiart,Impressionism,Bougival,train_and_test,False,26758.jpg
22013,Pierre-Auguste Renoir,1893,landscape,1280.0,991.0,329760.0,wikiart,Impressionism,Breton Landscape,train_and_test,False,69854.jpg
22015,Rembrandt,1654,religious painting,991.0,1280.0,636951.0,wikipedia,Baroque,Christ at Emmaus,train_and_test,True,15795.jpg
22032,Pierre-Auguste Renoir,1879,landscape,1238.0,1024.0,261972.0,wikiart,Impressionism,Grape Harvesters,train_and_test,False,79991.jpg
22043,Pierre-Auguste Renoir,1878,portrait,990.0,1280.0,252407.0,wikiart,Impressionism,The Cup of Chocolate,train_and_test,True,3274.jpg
22054,Pierre-Auguste Renoir,1875,cityscape,1237.0,1024.0,309949.0,wikipedia,Impressionism,Place de la Trinite,train_and_test,True,31305.jpg
22061,Pierre-Auguste Renoir,1910,portrait,1024.0,1237.0,255921.0,wikiart,Impressionism,Coco and Two Servants,train_and_test,True,59566.jpg
22082,Rembrandt,1639,religious painting,989.0,1280.0,585752.0,wikipedia,Baroque,Death of the Virgin,train_and_test,True,70083.jpg
22083,Pierre-Auguste Renoir,1879,still life,1280.0,989.0,370456.0,wikiart,Impressionism,Dead Pheasant in the Snow,train_and_test,True,57207.jpg
22102,Pierre-Auguste Renoir,,landscape,1236.0,1024.0,223616.0,wikiart,Impressionism,Landscape,train_and_test,True,24558.jpg
22121,Pierre-Auguste Renoir,c.1900,landscape,1280.0,988.0,305739.0,wikiart,Impressionism,The Sunny Street,train_and_test,True,64156.jpg
22124,Rembrandt,1650,landscape,1280.0,988.0,939658.0,wikiart,Baroque,Landscape with Three Huts,train_and_test,True,74965.jpg
22130,Pierre-Auguste Renoir,1890,nude painting (nu),1280.0,988.0,228017.0,wikiart,Impressionism,Nude Reclining on the Grass,train_and_test,True,78514.jpg
22156,Rembrandt,1627,religious painting,1292.0,978.0,311635.0,wikiart,,The rich fool,train_and_test,False,72480.jpg
22157,Rembrandt,,sketch and study,1292.0,978.0,311915.0,wikiart,Baroque,Jesus and the adulteress by Rembrandt,train_and_test,True,94706.jpg
22163,Pierre-Auguste Renoir,1871,portrait,1280.0,987.0,1417181.0,wikiart,Impressionism,Portrait of Edmond Maitre (The Reader),train_and_test,True,30692.jpg
22186,Pierre-Auguste Renoir,1888,landscape,1233.0,1024.0,358105.0,wikiart,Impressionism,The Seine at Argenteuil,train_and_test,True,4698.jpg
22187,Pierre-Auguste Renoir,c.1910,cityscape,1233.0,1024.0,261593.0,wikiart,Impressionism,Cagnes Landscape,train_and_test,True,12693.jpg
22220,Pierre-Auguste Renoir,,portrait,1024.0,1232.0,343023.0,wikiart,Impressionism,Blond in a Straw Hat(Seated Girl),train_and_test,False,84275.jpg
22237,Pierre-Auguste Renoir,1894,portrait,1008.0,1251.0,221759.0,wikiart,Impressionism,Berthe Morisot and Her Daughter Julie Manet,train_and_test,True,23466.jpg
22248,Rembrandt,1633,religious painting,985.0,1280.0,572120.0,wikipedia,Baroque,The descent from the cross,train_and_test,True,11297.jpg
22256,Pierre-Auguste Renoir,1880,genre painting,1231.0,1024.0,359466.0,wikiart,Impressionism,The Canoeist's Luncheon,train_and_test,True,101019.jpg
22258,Pierre-Auguste Renoir,1905,cityscape,1231.0,1024.0,320931.0,wikiart,Impressionism,Houses at Cagnes,train_and_test,False,34288.jpg
22270,Rembrandt,,religious painting,1300.0,969.0,131594.0,wikiart,Baroque,Tobit's Wife with the Goat,train_and_test,True,56353.jpg
22279,Pierre-Auguste Renoir,1895,landscape,1230.0,1024.0,219494.0,wikiart,Impressionism,Treboul,train_and_test,True,46265.jpg
22290,Pierre-Auguste Renoir,,landscape,1230.0,1024.0,290800.0,wikiart,Impressionism,Arabs by the Sea,train_and_test,True,77260.jpg
22311,Pierre-Auguste Renoir,,landscape,1229.0,1024.0,272969.0,wikiart,Impressionism,Two Figures by the Water,train_and_test,True,41056.jpg
22320,Pierre-Auguste Renoir,1893,genre painting,1229.0,1024.0,251537.0,wikiart,Impressionism,Reclining Women,train_and_test,True,79346.jpg
22335,Pierre-Auguste Renoir,c.1875,landscape,1229.0,1024.0,444434.0,wikipedia,Impressionism,The Garden,train_and_test,True,94066.jpg
22347,Pierre-Auguste Renoir,1908,landscape,1280.0,983.0,296972.0,wikiart,Impressionism,Landscape at Cagnes,train_and_test,True,3497.jpg
22371,Pierre-Auguste Renoir,1881,cityscape,1228.0,1024.0,375871.0,wikipedia,Impressionism,The Doges' Palace,train_and_test,True,61612.jpg
22374,Pierre-Auguste Renoir,1883,landscape,1228.0,1024.0,316618.0,wikiart,Impressionism,Children by the Sea in Guernsey,train_and_test,True,80348.jpg
22378,Pierre-Auguste Renoir,1906,landscape,1228.0,1024.0,395869.0,wikiart,Impressionism,Le Jardin de la Poste (Cagnes),train_and_test,True,27739.jpg
22382,Pierre-Auguste Renoir,1906,landscape,1228.0,1024.0,302621.0,wikiart,Impressionism,Banks of the River,train_and_test,False,30757.jpg
22392,Rembrandt,1642,sketch and study,982.0,1280.0,1245363.0,wikiart,Baroque,The raising of Lazarus,train_and_test,False,67087.jpg
22415,Pierre-Auguste Renoir,1887,genre painting,1227.0,1024.0,302178.0,wikiart,Impressionism,Shepherdess,train_and_test,True,68928.jpg
22425,Pierre-Auguste Renoir,1875,flower painting,981.0,1280.0,229842.0,wikiart,Impressionism,Gladiolas in a Vase,train_and_test,False,27790.jpg
22452,Pierre-Auguste Renoir,1875,genre painting,1226.0,1024.0,449946.0,wikipedia,Impressionism,Picking Flowers,train_and_test,True,93410.jpg
22477,Pierre-Auguste Renoir,1891,landscape,1225.0,1024.0,560476.0,wikiart,Impressionism,Mediterranean landscape,train_and_test,True,24480.jpg
22478,Pierre-Auguste Renoir,,sketch and study,1280.0,980.0,226408.0,wikipedia,Impressionism,Landscape,train_and_test,True,96443.jpg
22486,Pierre-Auguste Renoir,1902,nude painting (nu),1225.0,1024.0,331542.0,wikiart,Impressionism,Reclining Nude (The Baker's Wife),train_and_test,True,12441.jpg
22510,Pierre-Auguste Renoir,1905,sketch and study,1224.0,1024.0,472115.0,wikiart,Impressionism,Sugar Bowl,train_and_test,True,87273.jpg
22528,Pierre-Auguste Renoir,1919,landscape,1280.0,979.0,1634776.0,wikiart,Impressionism,Cagnes Landscape,train_and_test,True,64121.jpg
22537,Pierre-Auguste Renoir,,genre painting,1223.0,1024.0,327313.0,wikiart,Impressionism,Figures on the Beach,train_and_test,True,45477.jpg
22569,Pierre-Auguste Renoir,1910,genre painting,1222.0,1024.0,1585383.0,wikiart,Impressionism,Cagnes Landscape with Woman and Child,train_and_test,True,15244.jpg
22580,Pierre-Auguste Renoir,1890,still life,1280.0,977.0,220349.0,wikiart,Impressionism,Pears and Apples,train_and_test,False,37411.jpg
22599,Pierre-Auguste Renoir,1900,landscape,1221.0,1024.0,330825.0,wikiart,Impressionism,Essoyes Landscape Washerwoman and Bathers,train_and_test,True,24929.jpg
22609,Pierre-Auguste Renoir,1885,landscape,1221.0,1024.0,379284.0,wikiart,Impressionism,Ile de France,train_and_test,True,50502.jpg
22625,Pierre-Auguste Renoir,1895,landscape,1220.0,1024.0,318979.0,wikiart,Impressionism,Algiers Landscape,train_and_test,True,9876.jpg
22633,Pierre-Auguste Renoir,c.1895,landscape,1220.0,1024.0,279311.0,wikiart,Impressionism,Cagnes Landscape,train_and_test,True,24404.jpg
22655,Pierre-Auguste Renoir,1879,landscape,1219.0,1024.0,405993.0,wikiart,Impressionism,Cliffs on the Coast Near Pourville,train_and_test,True,37517.jpg
22671,Rembrandt,1648,mythological painting,975.0,1280.0,628181.0,wikiart,Baroque,Medea or the marriage of Jason and Creusa,train_and_test,True,47227.jpg
22684,Ivan Aivazovsky,1886,marina,1400.0,891.0,256710.0,wikiart,Romanticism,The Wrath Of The Seas,train_and_test,True,90416.jpg
22691,Pierre-Auguste Renoir,1875,landscape,1218.0,1024.0,449011.0,wikiart,Impressionism,Summer Landscape,train_and_test,True,4870.jpg
22724,Pierre-Auguste Renoir,1873,landscape,1217.0,1024.0,1885230.0,wikiart,Impressionism,Woman at the Garden,train_and_test,True,52202.jpg
22740,Pierre-Auguste Renoir,,cityscape,1280.0,973.0,239098.0,wikiart,Impressionism,House and Figure among the Trees,train_and_test,True,101583.jpg
22777,Rembrandt,1629,genre painting,972.0,1280.0,522253.0,wikiart,Baroque,Seated beggar and his dog,train_and_test,True,9674.jpg
22783,Rembrandt,1630,sketch and study,972.0,1280.0,819850.0,wikiart,Baroque,Christ disputing with the doctors,train_and_test,True,28579.jpg
22794,Pierre-Auguste Renoir,1881,landscape,1214.0,1024.0,1390192.0,wikiart,Impressionism,Landscape,train_and_test,True,2285.jpg
22801,Pierre-Auguste Renoir,,genre painting,1214.0,1024.0,403882.0,wikiart,Impressionism,Seated Woman in Blue,train_and_test,True,11606.jpg
22822,Pierre-Auguste Renoir,1881,genre painting,1213.0,1024.0,540052.0,wikiart,Impressionism,Gondola,train_and_test,False,86970.jpg
22831,Rembrandt,1632,portrait,970.0,1280.0,455647.0,wikiart,Baroque,The Persian,train_and_test,False,6404.jpg
22833,Pierre-Auguste Renoir,1872,portrait,970.0,1280.0,291612.0,wikiart,Impressionism,Woman with a Parasol,train_and_test,True,28365.jpg
22855,Pierre-Auguste Renoir,1909,flower painting,1024.0,1212.0,316315.0,wikiart,Impressionism,Tulips,train_and_test,True,91760.jpg
22868,Pierre-Auguste Renoir,,sketch and study,1280.0,969.0,409447.0,wikiart,Impressionism,Coco and Roses (study),train_and_test,True,10444.jpg
22878,Albrecht Durer,,flower painting,1024.0,1211.0,397596.0,wikiart,Northern Renaissance,Primula,train_and_test,False,76931.jpg
22935,Pierre-Auguste Renoir,1915,landscape,1280.0,967.0,628751.0,wikiart,Impressionism,Landscape,train_and_test,True,61389.jpg
22937,Pierre-Auguste Renoir,1877,portrait,1280.0,967.0,229484.0,wikiart,Impressionism,Young Woman in a Straw Hat,train_and_test,True,19185.jpg
22951,Pierre-Auguste Renoir,1868,landscape,1278.0,968.0,283328.0,wikiart,Impressionism,Landscape,train_and_test,True,59400.jpg
22986,Pierre-Auguste Renoir,1910,landscape,1280.0,965.0,324372.0,wikipedia,Impressionism,Landscape,train_and_test,False,101238.jpg
